,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
0,0.081802405,-0.017676054,-0.05712869,0.055414345,0.046856184,0.00045699952,-0.020989303,0.043669503,-0.00897755,0.029824045,-0.05745248,0.023597216,-0.06264077,0.07928588,-0.067403734,0.083166346,-0.007224555,0.053359922,-0.07856046,-0.086429246,-0.0029310754,0.06602746,0.016803332,-0.047397293,0.048749395,-0.058481492,-0.011710811,-0.027793596,0.044677228,-0.0058261375,-0.027856734,0.064904496,-0.01035168,-0.07195132,-0.036583222,-0.018227097,-0.037179902,-0.06234667,-0.086771734,0.045935925,0.008088672,-0.0023188244,-0.005659559,0.08531803,0.032336462,0.07733582,0.073112845,-0.057003904,0.033797916,0.043258045,-0.052675705,0.013159972,-0.058849484,-0.07718856,0.029604234,0.029064288,-0.0075119543,0.08200828,-0.025100594,-0.04621611,0.07022463,-0.06701794,0.03672782,-0.023622656,-0.08123844,0.020993812,-0.026989011,-0.057008676,-0.026559299,0.08697932,0.06749805,-0.0537936,0.010209388,0.003474611,0.0058575445,-0.03871476,-0.028135998,0.01730266,0.045103844,-0.005021754,-0.06439571,0.055955164,-0.022550777,-0.04718027,0.030560525,0.052582197,-0.04992837,-0.08681473,0.07857039,-0.03877774,0.08093012,0.00023842443,-0.086734526,-0.07242373,-0.04379757,-0.03680603,0.025119243,-0.05455412,-0.01202293,-0.028769296,-0.07824411,-0.001004567,0.061315995,-0.022792526,0.05502586,0.0061104153,0.0758658,-0.062926434,-0.011434801,0.04692309,0.025523048,0.068097614,-0.0015998011,-0.08722891,-0.07190883,0.0025798874,-0.004725339,0.06240913,0.04366868,-0.052675463,-0.0025397823,0.085498445,-0.008225769,-0.033322338,-0.083486944,-0.03854643,-0.05525466,-0.0041148476,-0.017393785
1,0.031977825,0.012008631,0.007103684,0.03391952,-0.0049800696,-0.06139014,0.05520393,0.0726711,0.006384106,-0.03259955,-0.08311412,0.020586006,0.071014106,0.08551272,-0.0718042,-0.0029551329,0.06136315,0.021108529,0.0023792759,0.0024971997,0.028527753,0.0077443225,-0.036937192,0.07075651,-0.05163264,0.047997907,-0.086957425,0.062405027,0.032297403,-0.033344217,-0.052965347,-0.058168106,-0.05727774,0.00573241,0.052033328,-0.030440403,-0.063258044,0.07415699,-0.085730195,-0.017667213,-0.07540473,0.07725966,-0.058578487,-0.058587912,-0.012179647,0.012596218,0.04566143,0.07125701,-0.016534155,0.08587537,-0.08502314,-0.040147435,0.058053195,-0.020198166,0.034954116,0.05502345,0.020429924,0.07416528,0.0734282,0.069467545,-0.06973385,-0.07342265,-0.024422428,0.02074108,0.0023379233,0.05487248,0.033926934,0.0009720927,0.021271136,0.04461322,-0.040187657,-0.02962292,-0.08985845,-0.0137131205,-0.04430855,-0.008135461,0.002042051,-0.008685066,-0.06919032,-0.04897788,0.013148982,0.07566892,-0.055423044,0.07841887,-0.03141998,-0.0073499307,0.07389049,-0.083647124,-0.042218987,0.0008736552,-0.051963996,0.015798619,0.009561139,0.059987318,-0.012339607,-0.015667696,-0.06964912,0.06731977,-0.028177908,0.026049389,-0.006014341,-0.06930386,0.013818436,-0.016802985,0.059467725,0.032426894,-0.055912636,-0.023295077,-0.08211857,-0.016156042,-0.035926152,-0.016315125,-0.021846436,-0.016140062,0.0003724153,0.041478153,0.06801557,-0.025393657,-0.028247055,0.033559818,0.03401127,0.05254521,-0.0104270335,0.051691175,-0.036744718,0.035386913,0.08519411,-0.06537005,-0.025350103
2,-0.08335996,-0.047124777,0.028047875,-0.08115542,-0.016689613,0.025016574,-0.03814391,0.07143859,-0.00088803784,-0.041330054,0.07464856,-0.009657284,0.047331076,-0.019674718,0.04824271,0.02764936,0.083713666,-0.036727093,-0.0016686318,0.06010656,0.07933452,-0.084996,-0.083496936,-0.04537122,-0.05958195,0.06869934,0.0712856,0.0035401722,-0.022828246,-0.0032640132,0.008758019,-0.066901594,-0.04880991,-0.053906843,-0.036279056,-0.05515854,0.022525754,0.039248936,0.0014612756,-0.0630818,-0.048577167,-0.063275315,0.07385607,0.014751888,0.01230768,-0.074196644,0.0636595,0.038268622,-0.057341732,0.04159296,0.06805896,0.0040918584,-0.04598197,-0.015038938,-0.04922893,0.038487945,0.04448505,-0.03193699,-0.013388422,0.006230271,-0.06957227,0.050705194,-0.00983118,-0.064733624,0.06526623,0.028168954,-0.029420633,-0.074286945,0.06413834,-0.05907325,0.04244246,-0.087068185,0.0029007467,0.066003025,0.0057114474,0.0148204025,0.057851918,0.02042288,0.031801634,-0.037144158,-0.042798128,0.027096342,0.01906861,-0.030557726,0.054651394,-0.019187748,0.069803916,-0.07218263,-0.08416937,0.03378599,-0.05657911,0.04779778,0.05553612,-0.010217938,0.009205661,0.062614314,-0.010162091,-0.035332847,0.011904916,0.040518668,0.023319913,-0.050010994,-0.015891973,-0.040927086,-0.0634503,-0.07895226,-0.0546146,0.058710758,0.08771,0.032080777,-0.04281526,-0.08276147,0.012760868,0.08284985,0.013594118,0.05470881,-0.04616045,-0.08061486,0.0847965,0.072603434,0.056302644,0.057054233,0.008209189,0.06397309,-0.082233384,0.019300308,0.05750796,0.0780093,-0.06952371
3,0.025268469,0.028975142,0.05638346,0.002734506,0.03577073,0.08626121,-0.08612717,-0.06093963,0.010968457,-0.053268265,0.05203427,-0.059846673,-0.026364075,0.07288681,0.023436975,-0.012439763,0.036656253,-0.0502538,0.054205667,-0.07948567,-0.0060965647,-0.05469841,-0.06622512,-0.05428244,0.03254126,0.008431433,0.0050652595,0.07036034,-0.022896891,0.0031066705,-0.022213412,0.01612624,-0.075550005,0.08279184,0.053774495,0.018071363,0.0040849946,0.07995937,-0.003832287,0.07761998,-0.018589502,0.006432263,-0.03679008,0.043736402,-0.071030244,-0.024884427,0.03345616,0.004534194,-0.029204411,0.02563357,-0.05145446,0.07625688,0.07625521,0.030208591,-0.074584424,0.037286784,-0.016565824,-0.027920334,0.012127332,0.016117213,-0.034655284,0.06298768,0.03921687,0.024978675,0.025728995,-0.007968333,-0.015834857,0.054413516,0.047908295,-0.03816728,-0.060067862,0.041960116,-0.052764535,0.017976554,-0.052502878,-0.06153667,0.039169,0.058896966,0.036387023,0.087899186,0.026201423,-0.0043977476,-0.0019439153,0.023130637,0.0692968,0.013303337,0.06156653,0.01590117,-0.025213957,-0.0086960755,0.039531548,-0.06662602,0.03643537,-0.0817131,-0.03443515,0.0644443,-0.02927812,0.07550306,-0.0067568556,0.0107086385,0.053406797,-0.017804364,0.0057750857,-0.042653218,-0.054987915,0.06767424,0.027647816,-0.079225376,0.009181132,-0.028942248,0.010705244,0.02444264,-0.08794023,-0.072922766,-0.07338055,-0.018693158,0.034485586,-0.08551458,-0.07061434,0.044066846,-0.063194655,0.0022347101,-0.06294254,-0.01799557,-0.06484034,-0.045643874,-0.07481067,0.07496766,0.08583484
4,0.028253157,0.042846672,0.07421501,0.06343784,0.08775947,0.07935216,-0.04220448,0.00061237783,0.0485727,-0.08680381,0.06942611,0.008768307,0.029118057,-0.05662406,0.085941344,-0.00935272,0.04855336,-0.05444703,0.020684209,-0.042607773,-0.053674802,-0.07658587,0.055394012,0.025567355,-0.03192807,-0.078414686,0.078200154,-0.06714339,-0.029163312,-0.06141737,0.08910347,-0.052309573,0.04908727,-0.036117036,0.08378869,0.04457872,0.049779687,-0.0010018528,0.0016993438,0.0021230592,-0.062353548,0.0471496,-0.036120307,-0.06371194,0.07395374,0.08419745,0.036916453,-0.024982156,0.027704425,0.040812425,-0.0042840675,0.040553823,-0.021388061,-0.03102782,-0.037391566,-0.017943766,-0.054668143,0.07508261,0.03709571,-0.026191106,0.050037213,0.019096812,-0.0088089,-0.057171233,0.034085903,-0.040172264,0.060657885,-0.01720909,0.05716213,-0.05151815,-0.012379753,0.05422807,-0.018940575,0.044961542,0.0031681722,-0.0069528692,0.016911125,-0.023339888,0.08605146,-0.0034031349,0.08328076,-0.02159259,0.05535968,-0.062357035,0.024699578,0.08236219,-0.040158786,0.0232652,0.08225237,-0.0857199,-0.06486808,-0.024194136,0.0024545898,-0.0053022434,0.08156573,-0.08743065,0.02549719,-0.023414098,0.049109466,0.06939756,0.060381755,0.03733561,-0.08133977,0.06572906,-0.020600446,0.06358684,-0.06644938,-0.06439453,-0.021631898,0.030091042,-0.03449496,0.035959393,0.04572153,-0.06550338,0.063976236,0.0022446425,-0.08604779,0.05274206,-0.026221514,0.057869613,0.029300842,0.030480996,0.053203892,-0.030434737,0.022843791,0.055620663,0.06884347,-0.030680785,0.0006956259
5,-0.022214096,-0.017205307,-0.055934712,0.0072207726,0.08663328,0.024733014,0.062009346,0.004341653,0.0054825773,0.08430665,-0.049889144,0.02521135,0.07310453,-0.0800746,0.020876396,0.018218914,0.006474178,-0.04218371,0.04759424,0.08659182,-0.05418764,0.036305603,0.019617962,0.07765081,0.080656014,0.06337227,-0.03615123,0.057904832,0.073763825,-0.06189232,-0.0024757902,-0.073181726,0.01723566,-0.007173428,-0.0029324342,0.058020193,-0.07754802,0.015287142,0.02626121,-0.006224703,0.06206587,0.07938763,0.05680761,-0.016995372,-0.08167506,-0.048404563,-0.061609752,0.002229682,0.04827865,-0.022813395,-0.0710299,0.021743536,0.053302657,-0.05291822,-0.034657285,0.0785818,-0.058671344,0.06443355,-0.0070728944,0.03860341,0.028186241,0.08323997,0.075696774,0.044476487,-0.08588649,0.019531367,0.08629978,0.0022381928,0.087115355,0.057445325,-0.020165846,-0.05237342,-0.024621729,0.05129593,-0.03356754,-0.01790718,-0.021080967,-0.060324244,0.019827843,0.06800202,-0.07810417,-0.012266671,0.061643038,-0.045831278,0.07284593,-0.041211102,0.08557959,0.04932622,-0.055409238,0.037877098,0.08697479,0.075211376,-0.053456314,0.04750321,-0.060875267,0.019256543,-0.032068476,0.05799041,0.035540067,-0.08429264,-0.0053341193,-0.023559665,-0.0033378692,-0.080777586,-0.032382697,0.025277046,0.07252276,-0.057084266,0.08695306,0.02003825,-0.054947224,-0.0043706843,-0.04072433,0.08640986,-0.018974427,0.027055144,0.059722904,0.023225352,-0.04817783,-0.07877324,-0.003973245,0.08732951,-0.0074940803,0.054475915,0.05243655,0.019886041,0.032517273,0.06589471,0.067257375
6,0.0027900133,0.054580025,-0.022612859,0.04617403,0.07077756,-0.07224956,0.01166717,-0.021871557,-0.009895156,0.040949546,-0.028909953,0.08683471,-0.08794672,0.036234427,-0.00024198391,-0.023575792,-0.056552,-0.007261906,-0.029385881,0.00687471,-0.031572383,0.064203985,0.08109707,0.031282786,0.011728673,0.049308598,-0.000742314,0.0055404236,-0.03774013,-0.05881037,-0.021882024,-0.06800517,0.03326501,-0.019342758,-0.053152226,-0.08721283,-0.0047850856,0.03777308,0.03331939,0.07151279,-0.021416629,-0.020323638,-0.034969207,0.011398026,-0.05790196,0.08074759,0.031896897,0.08118577,0.06836391,-0.0027219714,-0.07583887,0.024927549,-0.057101026,-0.055551082,0.06750113,-0.02775443,0.07953571,-0.0018860932,0.018598745,0.05231779,0.05726603,-0.029229691,-0.08408777,0.06249875,0.01764915,-0.015824627,-0.071417935,-0.0632273,0.016189607,-0.04849017,-0.07615627,-9.546082e-05,0.050175194,0.07384008,-0.07303894,0.072394975,-0.025815766,0.06433795,-0.05866063,-0.03443789,-0.069404215,-0.011419981,-0.0585597,0.08187864,-0.04411329,0.01218901,-0.041324083,0.013223689,0.06838095,0.0041001244,-0.04805811,-0.053161263,-0.0151440175,-0.071008995,0.0645753,0.06318774,0.03804647,-0.08644245,0.0496214,-0.0701891,0.085328095,0.027642041,-0.06899113,0.020048091,-0.041773163,0.028390305,-0.08404215,-0.0340803,-0.08454172,-0.034115843,0.08398491,0.016682696,0.025179066,0.014543331,0.0045216377,0.051522337,-0.048617024,0.04426247,-0.0476105,-0.008966792,0.0721802,0.06201373,-0.07366467,0.054759108,0.046471484,0.062286533,0.020350859,-0.06770187,-0.051307444
7,-0.044808727,-0.030423328,0.061515905,0.057746895,0.050383553,-0.06705509,-0.070995584,-0.061053272,-0.064357266,0.08487196,0.03813334,0.020204134,-0.020177707,0.08004864,-0.0075075333,-0.060250554,-0.06260205,-0.050011646,-0.085985556,-0.047637902,-0.05406739,0.01978509,-0.021520358,0.08081267,-0.017945897,0.08074839,0.07902735,-0.049061514,0.049851507,0.06222064,-0.041139096,0.07723634,0.04862027,0.05931607,0.03983932,0.021753069,0.046040148,-0.004335686,0.03174585,0.01616447,0.07219782,-0.056515932,-0.04951444,-0.06597584,0.010663171,-0.014854489,0.015986308,0.05540561,0.037152093,-0.045629475,-0.019702429,0.004606383,-0.07030572,-0.037281442,0.05046016,-0.0013610026,0.04461242,-0.06356456,0.05921273,-0.085877135,-0.06445241,0.04662309,0.06666515,-0.0071509783,0.0009284659,0.012301467,0.020037623,0.063014105,-0.06247345,0.08549272,0.057514504,0.06560486,0.04333413,0.04939827,-0.077274926,-0.040461525,0.07781103,0.02947849,-0.022160701,-0.06810125,0.043013815,0.08154115,0.00868636,0.0038189185,0.048056383,0.07342844,0.021994151,0.07753248,-0.08195699,0.06363355,-0.04622797,0.04615487,0.046345796,-0.04111646,-0.08075701,0.0560546,-0.07149928,0.058595985,0.016646327,0.008010267,-0.06584986,0.022929315,0.07008682,0.042460695,-0.025592573,0.0321501,-0.014944452,0.08638054,0.056284226,0.026671227,-0.06685609,0.07007575,0.05365514,0.005028807,0.041358206,0.03566784,0.070912324,-0.053384036,0.06639765,-0.0844028,0.036018778,-0.030494977,0.016902568,0.003685931,-0.0836574,-0.03150166,-0.049041573,-0.0114578875,-0.040978905
8,0.08610883,-0.081510946,-0.04713728,0.07814356,0.04596849,-0.072783485,-0.07785668,-0.018067174,0.025759982,0.008821598,-0.040872574,-0.06949096,-0.023100164,-0.08170825,-0.06986411,-0.026868641,0.04657882,0.01690401,0.020722918,0.068483196,0.08553812,0.0557228,-0.016799493,-0.015137014,-0.06535282,0.0740055,0.013667254,-0.07560802,-0.06716555,0.0021163605,-0.059883926,-0.018936934,-0.06532188,0.035087112,0.039145637,0.085686065,-0.060619768,-0.041696146,0.0120996125,-0.027042871,0.034713823,0.037883908,-0.05269874,-0.003670068,-0.046817057,0.02828528,-0.037268005,-0.06139212,0.06982658,0.02353761,0.033349708,0.05718812,0.052652024,-0.01986014,0.019118464,0.08124949,-0.03985241,-0.06080073,-0.055209108,-0.041911326,0.021851392,0.079268664,-0.014895534,0.058293443,0.060361005,-0.027931163,0.08522461,0.08251372,-0.067038216,0.035511173,0.06599115,0.072422296,-0.009916444,0.03705973,0.08741462,-0.027074711,-0.034263905,0.07101676,-0.02495405,0.07911345,-0.043083016,0.078603044,-0.029527374,-0.06845932,0.044709187,0.07069811,-0.004986419,-0.046787687,-0.011384393,-0.06155317,0.07496447,-0.057871964,0.053267337,-0.054113388,0.04211217,-0.047102872,0.06860414,0.06289919,0.025856994,0.035453107,0.013206395,-0.052202735,-0.071636274,-0.00044293946,0.016267989,0.055051878,-0.040851265,-0.032651838,0.054571196,-0.006715774,-0.05622665,-0.024727553,0.06464831,-0.013513543,-0.0699616,0.08548909,0.040690273,-0.01266202,-0.058891222,0.02749476,0.05389065,-0.08029489,0.06895253,0.06902543,-0.006010005,0.031236421,0.028352784,0.044127487,-0.041365698
9,0.05161775,-0.087515675,-0.00031008077,-0.06179782,-0.045409657,-0.03510817,0.040702876,-0.071217686,-0.0480882,-0.010682993,-0.049395397,-0.011239342,-0.0210991,-0.038480733,0.023515511,0.068408094,0.01068386,-0.085452616,0.018562078,0.017285144,-0.0018300846,0.081215054,0.043244455,-0.00061028975,-0.071835995,0.08478691,0.024118936,0.07739045,0.02151347,0.012108117,0.020427775,-0.019517984,0.05316648,-0.03246435,0.05189212,0.07477715,-0.06342751,0.057597566,-0.021204123,-0.027270187,0.05400783,-0.01124161,0.008883811,0.05088662,0.030068457,-0.07177269,-0.014883944,0.06418596,-0.003153641,0.058266904,-0.054629445,0.046948962,-0.032681044,0.08218219,-0.006787293,-0.08858066,0.028297393,0.01781874,-0.027067548,-0.019679843,0.023464212,-0.05234216,-0.06462961,-0.058328286,0.034145005,-0.06927617,-0.024507683,-0.039476644,0.025391938,0.06892251,0.047130506,-0.001354795,0.036194034,0.04310598,0.041470394,-0.07730549,-0.021917934,-0.029234556,0.07292185,0.0013127718,-0.027751641,0.07979371,0.045933828,0.0029135305,-0.00994665,0.012592405,0.035906274,0.08063147,0.051851425,0.04533201,0.025626587,-0.022089569,0.034416087,-0.06381805,0.029177668,0.081920564,0.0309148,0.033803273,-0.06779649,-0.08501821,-0.006630786,0.045216717,-0.032428447,-0.028469518,0.02693441,-0.0250687,0.008437055,-0.040605165,0.024328036,0.042035546,0.06431764,0.08177547,-0.0060212207,-0.011974563,0.028708158,0.030435802,0.011824501,-0.018691821,-0.013888453,0.04449784,0.086018145,-0.040014908,-0.019106077,-0.051134575,0.05102809,-0.046698682,0.077726014,-0.051486965,-0.07375519
